Energy Grid,Fitness_1,Fitness_2,N_Groups
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 30, 88, 89, 94, 97, 170)",0.1691027491596485,0.010576645314220645,15.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 88, 89, 97, 124)",0.27024794919532147,0.009624673553701224,14.0
"(3, 6, 7, 9, 10, 13, 14, 20, 23, 24, 28, 87, 97, 170)",0.31218337161267784,0.008435037478037088,14.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 88, 89, 94, 97, 170)",0.16915592113253786,0.01239688876907119,14.0
"(3, 6, 7, 9, 10, 13, 14, 20, 22, 23, 24, 29, 87, 97)",0.4462867782340184,0.006571309553216609,14.0
"(9, 13, 14, 23, 24, 32, 87, 88, 89, 94, 97, 138, 260, 283)",0.09198926540716623,0.02776740652330023,14.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 28, 88, 97, 130)",0.3548068097406789,0.007629746539491111,14.0
"(6, 7, 9, 13, 14, 16, 23, 24, 87, 88, 89, 94, 97, 125)",0.16824185089823207,0.015061991904874561,14.0
"(3, 6, 7, 9, 13, 14, 20, 23, 24, 30, 88, 89, 97, 170)",0.2452156933904669,0.011295630541917845,14.0
"(6, 7, 9, 13, 14, 16, 23, 24, 88, 89, 94, 97, 125, 256)",0.14047237719671612,0.015080839205212415,14.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 97)",0.7449587870451625,0.004228160970810468,14.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 88, 89, 97, 124, 170)",0.22652933938821584,0.012269839874724742,14.0
"(4, 7, 9, 13, 14, 23, 24, 88, 89, 94, 97, 138, 260, 284)",0.11181490569773556,0.020200204162959312,14.0
"(6, 7, 9, 13, 14, 23, 24, 86, 88, 89, 94, 97, 124, 248)",0.12465732365311877,0.01882215808443255,14.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 88, 89, 94, 97, 125)",0.18955602102287006,0.01227714902499144,14.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 88, 89, 97, 170)",0.24527422765675921,0.009751426634313498,14.0
"(6, 7, 9, 13, 14, 23, 24, 28, 88, 89, 94, 97, 138, 253)",0.13320941807903963,0.016789857683832565,14.0
"(9, 13, 24, 87, 88, 89, 94, 97, 98, 108, 110, 138, 260, 284)",0.07189876420283359,0.05234656575590724,14.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 28, 88, 97, 116)",0.4004666229648015,0.0076084922156844925,14.0
"(3, 6, 7, 9, 10, 13, 14, 20, 22, 23, 24, 28, 91, 97)",0.5931015674144078,0.00608589318755981,14.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 88, 89, 97, 124)",0.27024794919532147,0.01226995083521043,13.0
"(9, 13, 14, 16, 23, 24, 34, 88, 89, 94, 97, 138, 256)",0.13191802402867814,0.024174491416900756,13.0
"(9, 13, 14, 23, 24, 87, 88, 89, 94, 97, 138, 260, 283)",0.09199178631700522,0.029242349340687146,13.0
"(9, 13, 25, 85, 87, 88, 89, 94, 97, 138, 167, 260, 284)",0.08463162598842722,0.06836651941892491,13.0
"(6, 7, 9, 13, 14, 16, 23, 24, 88, 89, 97, 124, 234)",0.21932325875841363,0.015072252487073445,13.0
"(9, 13, 29, 85, 87, 88, 89, 94, 97, 138, 167, 260, 283)",0.08430088767328825,0.1264393594995037,13.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 27, 87, 97, 173)",0.3170247295015697,0.01049339776392244,13.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 88, 97, 129)",0.36060214001485025,0.009701939333372711,13.0
"(9, 13, 14, 24, 34, 87, 88, 89, 94, 97, 138, 260, 283)",0.09198851627021376,0.035733784293541904,13.0
"(6, 7, 9, 13, 14, 16, 23, 24, 88, 89, 94, 97, 125)",0.18955602102287006,0.015080860535708007,13.0
"(3, 9, 13, 14, 23, 24, 88, 89, 94, 97, 138, 260, 283)",0.11147496344848751,0.0251030102062898,13.0
"(4, 6, 7, 9, 10, 13, 14, 23, 24, 88, 89, 97, 137)",0.24934883375719574,0.013812300178451031,13.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 88, 97, 116)",0.4005141133311292,0.009683805237409415,13.0
"(6, 7, 9, 13, 14, 23, 24, 28, 88, 89, 94, 97, 170)",0.16912165436016502,0.016861637506220606,13.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 28, 91, 97)",0.5931015674144078,0.007755018670056457,13.0
"(6, 7, 9, 13, 14, 23, 24, 88, 89, 94, 97, 124, 235)",0.14552366944750028,0.018827092329034345,13.0
"(9, 13, 14, 24, 31, 88, 89, 94, 97, 138, 260, 283)",0.11141593898699764,0.035304267826445246,12.0
"(3, 6, 7, 9, 10, 13, 14, 20, 23, 24, 31, 97)",0.7411099074196112,0.008875167987095756,12.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 87, 97)",0.44628922830391093,0.009838392410720376,12.0
"(9, 13, 14, 23, 24, 88, 89, 94, 97, 138, 260, 283)",0.11147496344848751,0.029261493600734823,12.0
"(6, 7, 9, 13, 14, 23, 24, 88, 89, 97, 124, 235)",0.21933431769774625,0.01882724799517166,12.0
"(3, 9, 13, 14, 23, 24, 86, 88, 89, 94, 97, 133)",0.15796475172426339,0.025086489609780216,12.0
"(6, 7, 9, 13, 14, 23, 24, 88, 89, 94, 97, 124)",0.1917741976380274,0.018828582318861198,12.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 88, 97, 133)",0.35013153342132153,0.01235905477777266,12.0
"(9, 13, 14, 18, 23, 24, 88, 89, 94, 97, 138, 256)",0.13200913301945227,0.026418730439474514,12.0
"(9, 13, 85, 87, 88, 89, 94, 97, 138, 167, 260, 283)",0.084303845959106,0.3454876473104045,12.0
